Customer_ID,Age,Gender,Product,Category,Price,Is_Impulse,Time,Date,Discount_Applied,Age_Group,Hour,Weekday
5d5140d2-a358-467e-89b2-9077b4e7e777,56,Female,Soda,Beverages,270.04,0,17:20:00,2025-07-10,0,46-60,17,Thursday
abd96ffe-64bf-4b1f-8e89-fdf617f97b25,49,Female,Shampoo,Personal Care,289.34,1,03:01:06,2025-07-05,0,46-60,3,Saturday
76e0be9f-6108-4a0a-8adb-1db96418e217,32,Male,Juice,Beverages,27.45,0,07:26:52,2025-06-19,15,26-35,7,Thursday
ff8dc7fa-68a2-4f90-9dfa-3a1d73c765ea,39,Male,Tissue Paper,Household,290.3,1,02:57:33,2025-06-26,15,36-45,2,Thursday
adfbd6ba-7eec-4db2-81f7-b1dae9b483d4,54,Other,Chocolate,Snacks,185.18,0,19:07:37,2025-05-18,5,46-60,19,Sunday
8358ddbb-ea6e-4fa2-931c-6e120a86224f,34,Male,Croissant,Bakery,270.06,0,10:44:36,2025-05-20,10,26-35,10,Tuesday
2d1f0e44-1e9d-46e1-86f0-b1db8d983863,48,Male,Cleaner,Household,218.58,0,16:03:33,2025-06-30,15,46-60,16,Monday
eca04e8a-3d10-4d7a-88bf-ff6f967f4e4d,19,Male,Croissant,Bakery,152.16,0,14:43:48,2025-06-30,10,15-25,14,Monday
c3f75af5-9b6a-4ca9-9b59-0769d390740d,44,Male,Frozen Fries,Frozen Food,233.19,1,13:19:53,2025-05-18,10,36-45,13,Sunday
061daa97-5ba1-4787-9fc3-0d9cf745d01a,53,Female,Frozen Pizza,Frozen Food,96.61,1,06:58:55,2025-06-02,5,46-60,6,Monday
55c9795b-7780-499e-85c8-f786311a3d68,45,Other,Chocolate,Snacks,245.21,1,10:47:19,2025-07-10,15,36-45,10,Thursday
f53aa4ae-2145-48b9-aef6-e17e325e1135,36,Male,Detergent,Household,189.45,0,05:36:55,2025-07-01,0,36-45,5,Tuesday
04020f7a-e195-4207-90c2-2bc7bdc4f431,52,Female,Chocolate,Snacks,249.12,0,01:05:50,2025-06-28,20,46-60,1,Saturday
ee201a34-762e-43dd-924e-1afa72dfe10a,55,Female,Iced Tea,Beverages,174.25,1,08:43:59,2025-05-14,15,46-60,8,Wednesday
468de14b-3882-43ed-86c1-2b79bf93deee,35,Male,Yogurt,Dairy,217.29,1,02:29:00,2025-07-03,20,26-35,2,Thursday
f2d43ff7-24ce-4618-b858-bf5d69f82338,29,Male,Soda,Beverages,170.08,0,11:16:52,2025-07-08,5,26-35,11,Tuesday
34eda865-662a-4cca-afa3-17f3cfddfb60,30,Female,Croissant,Bakery,206.1,0,15:08:48,2025-05-16,10,26-35,15,Friday
231d944f-761f-4231-850e-d6c663632de6,44,Other,Soda,Beverages,270.14,0,08:47:35,2025-05-17,0,36-45,8,Saturday
27a63aa6-18d7-4972-aae5-06a2d0562871,43,Female,Cleaner,Household,297.89,0,22:31:12,2025-06-26,10,36-45,22,Thursday
4e03828b-e7f7-497b-9804-36a8806aab36,54,Female,Energy Drink,Beverages,258.5,0,00:25:18,2025-06-09,20,46-60,0,Monday
24c80558-3f70-4bcd-8cc8-d48a91703435,21,Other,Ice Cream,Frozen Food,77.48,0,17:40:05,2025-06-28,20,15-25,17,Saturday
8146286a-c588-409c-a856-e70f9cede2c0,35,Other,Iced Tea,Beverages,193.35,1,04:45:56,2025-05-22,10,26-35,4,Thursday
06d0b7cd-b91d-4c1d-ae00-5af6a300123c,44,Male,Ice Cream,Frozen Food,58.0,0,15:34:01,2025-06-02,15,36-45,15,Monday
d8b33fd6-189a-473e-b17f-a813c9c19189,53,Other,Soda,Beverages,82.36,0,14:56:36,2025-05-21,0,46-60,14,Wednesday
05ea3307-79db-4803-9f45-a262782375c7,37,Other,Chocolate,Snacks,129.83,1,07:31:31,2025-06-24,10,36-45,7,Tuesday
f3acacad-898f-4d7f-aa3c-a9bdcafc798b,22,Male,Soda,Beverages,159.78,0,03:11:09,2025-06-02,10,15-25,3,Monday
4567505e-28c4-4855-a7dd-fb3dd6200ba2,24,Male,Iced Tea,Beverages,169.23,1,22:28:21,2025-06-30,5,15-25,22,Monday
db73852a-2e3b-474c-b10d-44caeed6f21e,50,Male,Tissue Paper,Household,185.65,0,16:39:14,2025-06-22,15,46-60,16,Sunday
da1d2ef1-5283-49d1-aa5d-c68330ad9de7,51,Female,Soda,Beverages,278.26,1,16:55:25,2025-05-21,20,46-60,16,Wednesday
9be08cc6-cecf-4d45-bf08-91f4bf22ebcd,45,Female,Yogurt,Dairy,92.69,0,12:38:41,2025-07-02,20,36-45,12,Wednesday
0bc6d95f-2853-4597-ae6c-c1da8b339398,24,Female,Croissant,Bakery,269.86,0,10:46:04,2025-06-18,20,15-25,10,Wednesday
d551874c-536b-4061-b1d5-f0113911ba04,20,Other,Yogurt,Dairy,96.05,0,14:42:51,2025-05-22,5,15-25,14,Thursday
81e3c93d-aff1-4e5a-8a78-072da70e3e48,41,Male,Chips,Snacks,66.72,0,16:22:46,2025-06-29,15,36-45,16,Sunday
299d767f-2b9d-4222-a709-23934215cbbc,43,Female,Juice,Beverages,177.07,1,15:04:19,2025-05-13,15,36-45,15,Tuesday
5d71b3f4-0caf-4cef-a0b7-5b58fb3cb1fd,31,Other,Toothpaste,Personal Care,280.16,0,19:13:34,2025-06-11,15,26-35,19,Wednesday
bb01651d-f9f4-4d4a-b66f-e6cc3cf189bb,24,Male,Iced Tea,Beverages,110.34,1,03:37:59,2025-06-03,5,15-25,3,Tuesday
8f80e5cf-6fd3-4cab-b141-72d991d99a58,21,Female,Bread,Bakery,86.65,0,07:35:08,2025-06-30,15,15-25,7,Monday
923470ea-4ad6-42ab-8963-1425ad60bd59,39,Male,Milk,Dairy,166.21,0,19:13:56,2025-06-15,20,36-45,19,Sunday
7d55eb4d-5468-430d-8d83-cf6af14b0799,25,Other,Frozen Fries,Frozen Food,234.51,0,16:33:57,2025-05-12,10,15-25,16,Monday
b3f46d49-aa8e-4bd8-8605-a6694fba77a0,45,Male,Frozen Pizza,Frozen Food,130.46,0,09:51:45,2025-05-23,5,36-45,9,Friday
dc8e90e4-8116-4099-8f8f-355980d0461e,26,Female,Cheese,Dairy,207.38,0,09:32:41,2025-05-23,5,26-35,9,Friday
4d946d7b-3921-4f32-9808-040e9088ca65,59,Female,Frozen Fries,Frozen Food,32.71,1,17:36:10,2025-06-14,10,46-60,17,Saturday
ad3307e3-3d07-4b8a-a167-9856a37a8b25,19,Other,Frozen Pizza,Frozen Food,189.27,0,10:10:03,2025-05-17,0,15-25,10,Saturday
5ea44657-7b93-40fd-8da4-6a423cfade5e,55,Other,Frozen Pizza,Frozen Food,130.68,0,10:40:55,2025-06-21,20,46-60,10,Saturday
5794993d-1f52-4a4d-9c6b-c038bce357a9,60,Male,Milk,Dairy,85.04,1,23:37:03,2025-05-29,10,46-60,23,Thursday
b85d42fd-33fd-4b3b-9d3f-815fc6a9c493,46,Other,Shampoo,Personal Care,73.27,0,09:15:38,2025-07-02,15,46-60,9,Wednesday
84c72044-e1c4-4ae9-ab4d-f30d2989dab6,39,Female,Yogurt,Dairy,84.66,0,22:50:02,2025-06-07,0,36-45,22,Saturday
8a6e2d4e-81f6-4b7f-80a5-97cab74fc131,21,Other,Shampoo,Personal Care,186.72,1,04:04:44,2025-06-12,0,15-25,4,Thursday
acc8f577-bbee-4ede-8aff-d00736a2ef0f,18,Other,Bread,Bakery,249.79,0,17:37:15,2025-05-23,0,15-25,17,Friday
7a9b44d7-f990-4f78-a055-b4ecffed38e4,22,Female,Juice,Beverages,85.87,0,01:36:00,2025-06-30,15,15-25,1,Monday
4ded3934-3498-4ebd-af5c-dad44dd606f9,39,Other,Cleaner,Household,100.82,1,11:42:16,2025-07-03,15,36-45,11,Thursday
b50eafb5-c453-4c5c-869a-e1cc774f69f6,27,Male,Detergent,Household,251.24,1,09:26:10,2025-06-26,0,26-35,9,Thursday
07b7e1ae-89c6-4748-a42e-0f4b0204d16f,52,Female,Soda,Beverages,161.22,0,07:10:37,2025-07-03,10,46-60,7,Thursday
9ad4351b-7774-4567-9b60-8423e18208b7,36,Female,Frozen Pizza,Frozen Food,257.81,0,20:03:19,2025-07-07,0,36-45,20,Monday
14343c88-f173-4a31-936a-0529493ce7ef,41,Female,Juice,Beverages,149.92,0,23:23:18,2025-06-26,5,36-45,23,Thursday
32e68085-42f4-4162-a676-9a6c98ebb105,43,Other,Chips,Snacks,91.74,1,10:30:54,2025-07-03,10,36-45,10,Thursday
760882bc-41ad-4531-bb4f-00e4ab409edb,31,Other,Frozen Fries,Frozen Food,140.05,0,22:25:46,2025-06-27,10,26-35,22,Friday
dcaa861c-0942-4101-8b9c-71d5ed1dede2,56,Other,Croissant,Bakery,191.67,1,14:48:58,2025-05-28,5,46-60,14,Wednesday
295b8709-2d24-47ff-9c83-954dad20c18d,18,Other,Milk,Dairy,159.29,1,07:12:57,2025-05-20,0,15-25,7,Tuesday
664f1f7c-5534-467b-9f05-162e5de8dd64,53,Other,Iced Tea,Beverages,50.92,0,12:40:01,2025-05-19,0,46-60,12,Monday
591081d3-697b-4322-ac31-9e984ea1ea70,19,Female,Cookies,Snacks,257.21,1,05:40:29,2025-07-03,15,15-25,5,Thursday
0dccab34-36fc-45fd-bae5-30ef1ec4e138,24,Female,Iced Tea,Beverages,71.83,1,00:40:54,2025-06-14,10,15-25,0,Saturday
4754d407-5062-455a-9682-da5f95e54011,60,Other,Shampoo,Personal Care,226.39,1,10:23:51,2025-05-29,20,46-60,10,Thursday
4a14bd24-67db-4807-b37a-6eb384cd32c8,56,Female,Frozen Pizza,Frozen Food,118.12,0,01:48:49,2025-06-25,5,46-60,1,Wednesday
378d0128-b137-4ba1-bee9-c86cd08751a0,47,Female,Bread,Bakery,97.89,0,14:31:30,2025-05-29,15,46-60,14,Thursday
aca9ef0b-45b7-4e55-8b8b-581cc403607f,18,Male,Tissue Paper,Household,164.87,0,18:54:54,2025-06-10,15,15-25,18,Tuesday
f3c28724-0b3a-4725-a697-c2336f58ff77,32,Other,Tissue Paper,Household,21.42,0,12:55:49,2025-06-16,5,26-35,12,Monday
813ead3a-cd80-49ca-84ff-f601eef06ab9,49,Male,Frozen Pizza,Frozen Food,183.54,0,16:41:59,2025-05-25,20,46-60,16,Sunday
e5ec0771-c3ab-4f7b-82aa-47d0f2f80db1,57,Female,Cheese,Dairy,97.68,0,02:38:18,2025-06-11,20,46-60,2,Wednesday
4436400d-bf98-42ee-b7f1-9f6e47f898fa,35,Female,Ice Cream,Frozen Food,292.99,0,05:53:12,2025-05-27,10,26-35,5,Tuesday
40c4a1da-e559-489b-b3f3-eb9720f94f50,26,Female,Cheese,Dairy,131.18,1,08:38:28,2025-05-28,15,26-35,8,Wednesday
533b3e3b-82bd-48ce-b098-20520b9f1d5e,34,Female,Energy Drink,Beverages,236.88,1,00:09:12,2025-05-17,5,26-35,0,Saturday
a834b5ba-ad91-4cf9-9e29-a43048f3dd14,31,Male,Popcorn,Snacks,97.56,0,11:45:36,2025-06-07,5,26-35,11,Saturday
d31ae2fe-f750-4808-a61d-122677ff8e2c,45,Male,Chocolate,Snacks,93.04,1,01:45:55,2025-06-10,15,36-45,1,Tuesday
b1f00ad0-f289-4a13-aa5e-dc8495229111,33,Female,Detergent,Household,60.59,0,01:45:51,2025-05-27,5,26-35,1,Tuesday
71e5f356-4aae-4fe6-b4bd-ed580bf80fdd,54,Female,Frozen Pizza,Frozen Food,175.79,0,10:52:41,2025-06-01,5,46-60,10,Sunday
7903f490-eac1-4d6b-8f14-6def579a30d9,24,Female,Yogurt,Dairy,71.17,0,21:23:53,2025-06-20,0,15-25,21,Friday
240147d8-0909-43ee-94eb-8f58ef2e8e58,36,Other,Detergent,Household,265.69,1,09:30:32,2025-05-13,20,36-45,9,Tuesday
d06f60a9-b401-4316-a5be-fbf8bf8d9fa7,45,Male,Frozen Pizza,Frozen Food,43.59,0,13:15:32,2025-05-29,15,36-45,13,Thursday
1d63b438-9610-4ba9-a60c-3b3ac16ae05f,49,Male,Cheese,Dairy,190.68,0,12:04:49,2025-06-03,20,46-60,12,Tuesday
b59a2731-7043-4fcb-8327-6135621479e3,29,Male,Chips,Snacks,95.62,1,09:33:20,2025-06-09,0,26-35,9,Monday
874423ba-0d29-4ffd-a6f2-b46983777fb5,33,Male,Frozen Fries,Frozen Food,56.5,1,12:12:45,2025-05-26,20,26-35,12,Monday
0f21246c-b7d0-44c4-8bc1-e84ca7ceccf7,29,Female,Croissant,Bakery,149.62,0,22:25:06,2025-06-22,20,26-35,22,Sunday
5489eeb6-c55e-4412-8815-779ce4e87f0e,34,Female,Croissant,Bakery,224.19,0,06:54:34,2025-06-17,0,26-35,6,Tuesday
7a15284c-39a7-4f28-ad82-1f33438cceb1,35,Female,Tissue Paper,Household,161.85,1,00:59:42,2025-06-28,15,26-35,0,Saturday
ec4af5da-c9d9-4da9-80a6-701f46ee9f32,28,Female,Chocolate,Snacks,249.2,0,10:48:49,2025-06-24,5,26-35,10,Tuesday
63484805-1fd6-43a4-b2d6-19704770d1b5,20,Female,Juice,Beverages,28.82,0,17:48:00,2025-05-24,5,15-25,17,Saturday
33f5ce3d-e590-48a9-b64b-9d241d7f5d83,31,Other,Frozen Fries,Frozen Food,293.48,1,04:01:07,2025-07-01,10,26-35,4,Tuesday
5c0cbfb7-6df2-4b90-ba24-91af7053dbe4,54,Male,Donut,Bakery,275.42,0,01:33:55,2025-06-16,5,46-60,1,Monday
28f1e9df-a310-419c-ae5d-4ef5cdb4f3d7,36,Other,Cookies,Snacks,257.66,1,02:32:52,2025-06-12,20,36-45,2,Thursday
c04984bd-6d9b-4ccf-9a35-0d11c15f09bb,23,Male,Chips,Snacks,294.79,1,13:33:43,2025-06-12,20,15-25,13,Thursday
cb05cb47-be63-476b-a846-1253dda3363c,21,Female,Frozen Fries,Frozen Food,23.71,0,17:42:35,2025-06-21,5,15-25,17,Saturday
a8d8c903-0985-49e2-8ab6-4e9b318b8e5a,37,Male,Milk,Dairy,123.74,0,07:16:16,2025-07-02,0,36-45,7,Wednesday
e1a4b689-9f02-4e1e-9d26-cfe93facbde4,32,Male,Bread,Bakery,237.35,0,05:54:34,2025-07-09,5,26-35,5,Wednesday
d94ffe06-dc21-4785-a696-09a74d632e50,41,Other,Energy Drink,Beverages,163.12,1,03:20:13,2025-05-27,20,36-45,3,Tuesday
8263a9fb-8158-41f3-9c4e-3b34895aaea4,34,Other,Bread,Bakery,289.11,1,19:02:32,2025-05-31,0,26-35,19,Saturday
9fb89569-c679-495e-8894-c0ff7a4d16f2,49,Other,Croissant,Bakery,177.49,1,00:28:39,2025-07-04,15,46-60,0,Friday
6aed5604-3422-4035-8374-f63434a773db,19,Other,Popcorn,Snacks,218.7,0,20:43:10,2025-06-23,20,15-25,20,Monday
1ade7992-5973-4202-8c53-abc1dd5ec5bf,34,Female,Frozen Fries,Frozen Food,36.05,0,08:34:58,2025-07-03,0,26-35,8,Thursday
e77cf41a-a1ba-4dea-bd16-bfa5edb95868,50,Male,Iced Tea,Beverages,274.93,1,11:59:53,2025-06-15,0,46-60,11,Sunday
ff9d2aed-4b0c-4503-abbb-ca27b5b79739,55,Male,Iced Tea,Beverages,168.83,0,06:12:09,2025-06-26,5,46-60,6,Thursday
73ff1900-cce8-42ee-82c4-05d1c47c0f72,30,Other,Milk,Dairy,125.62,0,10:07:59,2025-06-06,5,26-35,10,Friday
dfb279a8-b91e-4096-b7a8-6a1a602334e8,36,Female,Cleaner,Household,172.86,0,19:52:50,2025-06-15,0,36-45,19,Sunday
43416f2c-e9b6-4ae1-8cd5-a6be2ef9ac45,21,Other,Ice Cream,Frozen Food,162.95,0,21:02:00,2025-06-09,0,15-25,21,Monday
af49329b-1dea-4a2c-a461-e2270b533f74,23,Male,Bread,Bakery,52.39,0,23:42:40,2025-07-02,5,15-25,23,Wednesday
e1c64290-c0cb-4593-a094-3ff7c7e92cce,60,Other,Popcorn,Snacks,53.64,0,13:56:08,2025-05-14,15,46-60,13,Wednesday
039e84b9-62e5-4fc5-9b12-9fa8444e634b,58,Other,Cookies,Snacks,222.24,0,01:38:34,2025-07-02,15,46-60,1,Wednesday
75213b58-f16c-44b3-b559-59bc0948dec3,45,Female,Yogurt,Dairy,117.34,0,20:36:14,2025-07-01,5,36-45,20,Tuesday
94a5e890-20db-4c1a-bc09-96b91caf74bb,41,Female,Cheese,Dairy,226.46,0,13:03:35,2025-05-21,0,36-45,13,Wednesday
a41b7b6e-166a-4adb-ad72-ea7ff9e9ac56,30,Female,Cheese,Dairy,212.71,1,02:53:28,2025-06-13,10,26-35,2,Friday
3e464f98-c7ca-4384-8853-752702283d51,59,Other,Ice Cream,Frozen Food,111.06,0,13:00:23,2025-05-20,0,46-60,13,Tuesday
e94d27e7-0a16-44c1-af90-d7c6f001e20c,40,Male,Popcorn,Snacks,156.22,0,15:48:07,2025-06-04,20,36-45,15,Wednesday
7a0bce28-bdf2-4cc5-8302-c24ff6b7cfa5,41,Other,Cleaner,Household,41.65,1,23:15:24,2025-06-28,5,36-45,23,Saturday
bac759dd-77fc-4e5a-97e0-866df98d95aa,28,Other,Detergent,Household,169.96,1,11:09:39,2025-06-15,0,26-35,11,Sunday
6a396539-cb6e-42ca-b53c-a345f6a92c6d,55,Male,Iced Tea,Beverages,211.14,0,04:32:30,2025-06-15,15,46-60,4,Sunday
667ec5a4-780c-48f8-9878-580f990d2940,21,Other,Detergent,Household,99.71,0,05:39:25,2025-07-03,0,15-25,5,Thursday
80fbdeb3-8637-4c52-a4de-baf798c4ee63,51,Other,Chocolate,Snacks,55.25,0,05:13:29,2025-06-10,10,46-60,5,Tuesday
5eeb6784-bdbb-4042-a06a-bb87f7410ea5,59,Male,Chocolate,Snacks,217.02,0,08:16:38,2025-05-31,0,46-60,8,Saturday
db682491-a8fb-48e3-b646-dbd48de209eb,55,Female,Tissue Paper,Household,287.28,0,09:41:40,2025-07-01,5,46-60,9,Tuesday
4bd9ec66-5f7c-42bb-af72-3d90349ce181,18,Other,Juice,Beverages,218.03,0,08:12:59,2025-06-01,20,15-25,8,Sunday
cb7a699a-c252-445f-ad98-16f76f26a35f,49,Other,Cheese,Dairy,94.32,0,07:09:54,2025-05-26,15,46-60,7,Monday
72e05a05-db23-475c-bd30-0a52e2e1ea10,33,Male,Juice,Beverages,254.01,0,07:12:05,2025-06-02,10,26-35,7,Monday
6ef88379-2e2f-4bbc-95c9-2318f0fdb37d,30,Female,Chips,Snacks,156.83,0,22:29:45,2025-06-05,5,26-35,22,Thursday
6fd07c08-bc54-43ec-bd5a-7fcfaf52e59c,43,Other,Ice Cream,Frozen Food,293.41,0,05:26:42,2025-07-02,10,36-45,5,Wednesday
3b8039cb-7e43-45b6-9921-6e124caca0e1,22,Other,Chips,Snacks,200.98,1,01:26:22,2025-05-23,5,15-25,1,Friday
49bf2f0a-69d8-4fba-a16c-9236718deac7,30,Male,Soap,Personal Care,128.15,0,03:59:35,2025-06-02,20,26-35,3,Monday
df029205-b357-4b10-a9d7-d7736943d663,54,Other,Chocolate,Snacks,256.72,1,00:44:49,2025-06-15,0,46-60,0,Sunday
b72fc3c9-6d63-48ba-ad28-65709faf3d6a,32,Female,Donut,Bakery,236.47,0,02:48:50,2025-06-12,5,26-35,2,Thursday
d57e263e-38e7-443f-b61f-6294f0928249,49,Male,Soap,Personal Care,108.06,0,09:44:25,2025-06-27,20,46-60,9,Friday
f1c8cc78-e8af-45f2-9471-347f476aab83,33,Female,Frozen Pizza,Frozen Food,298.83,0,19:09:23,2025-06-26,5,26-35,19,Thursday
45a4b5d9-c858-4fa3-97b9-bc2ca0088609,29,Male,Croissant,Bakery,115.75,0,09:27:41,2025-05-13,5,26-35,9,Tuesday
f7f8e5d2-8821-4da1-823a-11eba73e35c6,37,Other,Frozen Pizza,Frozen Food,258.7,0,07:00:04,2025-06-26,10,36-45,7,Thursday
26b46aad-49ce-4258-944d-87f818c80431,55,Male,Chocolate,Snacks,170.22,0,20:46:25,2025-07-01,15,46-60,20,Tuesday
5698683e-8f85-4d51-aa61-cd88cad213a6,50,Female,Iced Tea,Beverages,255.48,1,00:41:27,2025-06-04,15,46-60,0,Wednesday
bde44d41-c18f-4a93-ab29-4b34452eebf9,29,Other,Chips,Snacks,128.87,0,06:05:05,2025-06-01,15,26-35,6,Sunday
0b1dd648-a3bd-4aca-a83b-13817e489611,22,Female,Juice,Beverages,278.8,0,23:51:01,2025-06-18,5,15-25,23,Wednesday
9b40bddf-2e7f-45f2-ae56-7305eb6606f1,38,Other,Bread,Bakery,227.73,1,20:43:20,2025-05-15,0,36-45,20,Thursday
b7bcbaad-4427-47a7-ad07-02e55660768a,39,Male,Frozen Pizza,Frozen Food,205.44,0,03:29:44,2025-07-07,10,36-45,3,Monday
37c7d10b-6230-40ba-b658-eff4bee467f6,38,Female,Ice Cream,Frozen Food,227.77,0,05:50:01,2025-05-28,20,36-45,5,Wednesday
7505ac15-269f-40c5-9a38-b195fe1daf6a,20,Other,Ice Cream,Frozen Food,99.56,1,13:13:11,2025-05-24,10,15-25,13,Saturday
8a640a84-c2e4-4762-a3b7-c9b29ff703b0,40,Male,Frozen Fries,Frozen Food,47.65,0,18:28:07,2025-06-02,5,36-45,18,Monday
4d12d920-b147-4313-8297-351124d9054f,34,Female,Detergent,Household,108.03,0,06:47:19,2025-06-27,15,26-35,6,Friday
892d71cc-d704-401e-83e4-f19e33117729,48,Female,Cookies,Snacks,155.85,0,17:23:25,2025-06-26,10,46-60,17,Thursday
1a1e7379-8113-4f21-8ea4-8ca96d20a1ad,37,Female,Milk,Dairy,291.26,0,06:11:52,2025-05-31,15,36-45,6,Saturday
2fdac564-acab-4067-b0f5-aa90d9772c9e,47,Other,Shampoo,Personal Care,51.25,0,23:39:43,2025-05-27,20,46-60,23,Tuesday
5a4e3b65-d140-4ac3-9d12-042c57898086,41,Other,Energy Drink,Beverages,27.03,0,07:02:30,2025-05-26,15,36-45,7,Monday
2b09e4de-42fd-4483-a4bc-634309ef3556,37,Male,Cookies,Snacks,215.43,0,18:37:42,2025-05-13,0,36-45,18,Tuesday
72ee2af5-8f24-4456-b8dc-4568278e9581,37,Other,Donut,Bakery,239.34,0,02:15:58,2025-06-04,0,36-45,2,Wednesday
a0aed8fd-2597-48e6-97d5-5033d2c4594b,21,Female,Chocolate,Snacks,35.29,0,09:31:56,2025-05-14,20,15-25,9,Wednesday
68120233-1444-43c8-ad53-11148257f80b,40,Male,Cleaner,Household,117.86,0,05:36:13,2025-05-27,20,36-45,5,Tuesday
b17e92fd-af76-42d7-a08f-986568260443,20,Other,Tissue Paper,Household,139.24,0,22:08:49,2025-05-14,10,15-25,22,Wednesday
8bfac6d3-6da2-464b-a1a1-d236be01d424,26,Male,Popcorn,Snacks,187.84,0,21:27:31,2025-05-16,5,26-35,21,Friday
150b6498-2a0e-4cb3-8883-27ee47b9fa81,50,Female,Cheese,Dairy,50.37,0,15:17:42,2025-07-09,0,46-60,15,Wednesday
9c6452a9-d824-4274-bf88-1c85052c0977,48,Female,Yogurt,Dairy,249.8,1,21:02:46,2025-05-15,20,46-60,21,Thursday
6d8bebf0-334a-429b-a0eb-ac58f9596ba0,46,Female,Cleaner,Household,294.46,0,20:16:33,2025-06-01,5,46-60,20,Sunday
e7da9ee6-2b0b-4085-9083-7e1d12654e41,57,Female,Bread,Bakery,121.46,1,00:03:44,2025-06-06,5,46-60,0,Friday
2a5f5aaf-888b-45e8-9acc-e0e0f8928340,24,Other,Cleaner,Household,230.95,0,12:41:34,2025-05-27,10,15-25,12,Tuesday
a0048761-af68-4ea5-a471-aa0b5a2b558e,25,Other,Chips,Snacks,108.12,1,01:14:09,2025-06-28,0,15-25,1,Saturday
bfdb5369-a8cf-4a20-8b6a-867055c04bf9,22,Male,Bread,Bakery,279.04,1,06:58:52,2025-06-17,10,15-25,6,Tuesday
b9ff75c7-6d34-4689-9b9e-caaab1116644,52,Female,Energy Drink,Beverages,221.83,1,13:13:27,2025-07-05,10,46-60,13,Saturday
51104c45-d510-4d12-a017-ae70c19e180f,48,Male,Frozen Fries,Frozen Food,181.21,0,22:18:18,2025-06-05,0,46-60,22,Thursday
e6516098-59bf-4d88-8cc1-47b2f36f0e15,54,Other,Croissant,Bakery,83.45,0,05:34:39,2025-05-21,10,46-60,5,Wednesday
d17a0208-7075-4416-aca4-3f96e6afa19c,19,Male,Milk,Dairy,59.73,0,18:00:51,2025-07-05,15,15-25,18,Saturday
a89e6322-0509-4063-80f3-00269861ac1f,19,Female,Detergent,Household,175.26,0,04:25:56,2025-05-29,5,15-25,4,Thursday
c60b6c48-7147-4109-9b1d-544337c566cf,27,Other,Cleaner,Household,195.31,0,14:36:16,2025-06-21,5,26-35,14,Saturday
937e057f-ae81-4afa-863d-cdafcfa8ee85,43,Female,Cleaner,Household,286.22,0,05:41:18,2025-05-26,5,36-45,5,Monday
3980d1ed-c366-47d1-bc81-614d38fff9ed,34,Other,Yogurt,Dairy,248.07,1,20:50:21,2025-05-18,0,26-35,20,Sunday
36929e1f-bf13-402f-b8be-443d174cb689,47,Other,Toothpaste,Personal Care,21.46,0,20:04:54,2025-06-29,20,46-60,20,Sunday
f0a020e4-08e8-421e-8ef1-8cdd8cdcfc81,28,Other,Bread,Bakery,214.69,1,11:30:59,2025-05-13,0,26-35,11,Tuesday
d2b8dbff-646c-4f98-97a4-7d5d5bb661bf,20,Other,Cleaner,Household,123.9,0,21:47:09,2025-06-24,15,15-25,21,Tuesday
c9842721-82b0-490b-b6b7-583b04a1937f,19,Other,Iced Tea,Beverages,134.76,0,05:25:12,2025-05-23,5,15-25,5,Friday
21972b30-7f56-4730-86a5-ad373d915fe5,43,Female,Shampoo,Personal Care,252.25,0,14:28:56,2025-07-03,10,36-45,14,Thursday
24ab8f98-fff4-4751-8e59-bc10506156d0,45,Other,Shampoo,Personal Care,167.36,1,04:24:52,2025-05-24,15,36-45,4,Saturday
b2d926c8-3ea9-426b-b0b2-1ca9699cf0ab,56,Female,Soda,Beverages,136.01,0,23:01:57,2025-05-16,10,46-60,23,Friday
b2f2deb4-f9f9-411b-87e4-00ceb6e8e989,33,Male,Soap,Personal Care,20.44,0,17:59:45,2025-06-18,10,26-35,17,Wednesday
fbf4edcc-aba2-4380-bf94-d5e74c0aee65,31,Male,Energy Drink,Beverages,152.17,0,16:28:53,2025-06-06,15,26-35,16,Friday
d8af8c0f-882e-45d8-95a0-c822dd2aadd1,57,Female,Milk,Dairy,283.17,1,12:40:43,2025-06-09,20,46-60,12,Monday
46a125d4-79ed-4dd4-bc92-8fe1732280e0,40,Other,Bread,Bakery,151.94,1,02:08:22,2025-06-15,5,36-45,2,Sunday
cd973f35-42b0-4be4-b295-62ea303d3252,59,Other,Donut,Bakery,231.09,0,23:08:45,2025-06-22,15,46-60,23,Sunday
8233d80d-dd10-4155-a6c5-db77fef555a1,25,Male,Soap,Personal Care,222.88,0,17:12:45,2025-05-15,20,15-25,17,Thursday
b3085b4a-6d30-4ce5-90cb-57eb59e99089,18,Female,Tissue Paper,Household,35.47,0,18:09:37,2025-07-01,15,15-25,18,Tuesday
4f20f69b-74ad-40b2-a9fd-b9e1bb39ced4,56,Other,Detergent,Household,229.62,0,20:14:01,2025-06-11,15,46-60,20,Wednesday
11d8c2aa-4b28-474f-91b9-33bbf4d5a8a9,40,Other,Popcorn,Snacks,187.95,1,13:15:06,2025-06-19,0,36-45,13,Thursday
b22da822-6254-4c2c-8fd6-6928597dd58b,36,Male,Donut,Bakery,218.76,0,03:45:54,2025-06-15,20,36-45,3,Sunday
41c6b68c-e6fd-4fa8-bef5-dbee48cf7e76,35,Other,Toothpaste,Personal Care,76.65,1,01:03:28,2025-06-09,5,26-35,1,Monday
